30047,3520,云南富宁,富宁县,8/1/2011,8/1/2011,3480,碎瓜,21
30049,5326,湖北武昌,华中师范大学,7/18/2011,7/18/2011,5155,星星599,26
30050,1360,湖北宜昌,三峡大坝中堡岛,7/22/2011,7/22/2011,5155,星星599,7
30051,1360,湖北宜昌,三峡大坝中堡岛,7/22/2011,7/22/2011,5155,星星599,11
30052,1320,湖北宜昌,大老岭林场,7/22/2011,7/28/2011,5155,星星599,71
30055,2904,湖北利川,福宝山,8/8/2011,8/8/2011,2252,小龙,31
30056,4588,湖北通山,九宫山,8/20/2011,8/21/2011,2252,小龙,22
30057,1127,陕西洋县,长青国家自然保护,4/11/2011,4/12/2011,386,大嘴乌鸦,75
30058,1415,四川平武,老河沟林场,4/23/2011,4/25/2011,386,大嘴乌鸦,25
30059,485,广东珠海,淇澳岛,8/23/2011,8/23/2011,4461,马显才,17
30060,4487,湖南长沙,望城铜官镇丁字镇,8/22/2011,8/22/2011,4038,冲浪板,39
30061,668,广东乳源,南岭国家森林公园,8/16/2011,8/17/2011,3122,博鸟,14
30062,5888,湖南长沙,同升湖,7/10/2011,7/11/2011,5111,deguoren,18
30063,3759,上海崇明,横沙岛,8/15/2011,8/19/2011,1529,小草,64
30067,1225,河南洛阳,龙门石窟,8/18/2011,8/18/2011,3479,cookship,33
30068,2894,河南洛阳,隋唐遗址植物园,8/18/2011,8/18/2011,3479,cookship,18
30069,94,河南罗山,董寨保护区,7/5/2011,7/6/2011,3479,cookship,65
30070,395,江西婺源,全县,6/4/2011,6/5/2011,3479,cookship,59
30072,254,湖南长沙,烈士公园,8/25/2011,8/25/2011,4687,尚和,16
30073,1495,广东珠海,中山大学珠海校区,8/25/2011,8/25/2011,4461,马显才,16
30075,153,上海市区,上海中学,8/14/2011,8/22/2011,5015,mintbloom,7
30076,5440,北京顺义,英各庄,7/15/2011,7/15/2011,3696,baihe,20
30077,2213,吉林珲春,珲春,8/27/2011,8/27/2011,1432,五色墨,3
30078,941,广东肇庆,鼎湖山风景区,8/23/2011,8/25/2011,12,birdman,38
30079,5890,湖北广水,火车站,8/4/2011,8/4/2011,3122,博鸟,11
30080,1127,陕西洋县,长青国家自然保护,7/26/2011,7/30/2011,3122,博鸟,104
30081,607,浙江杭州,浙大紫金港校区,8/28/2011,8/28/2011,4434,蓟马,11
30082,5891,新疆伊宁,伊犁河边湿地,7/18/2011,7/19/2011,1927,白日梦游,42
30083,5803,新疆伊宁,伊宁、昭苏,7/16/2011,7/17/2011,1927,白日梦游,63
30084,1540,青海共和,149公里,8/12/2011,8/12/2011,3122,博鸟,22
30085,1261,甘肃兰州,兰州大学,8/10/2011,8/10/2011,3122,博鸟,7
30087,3974,湖北武汉,汤逊湖,8/28/2011,8/28/2011,4154,纸麻雀,13
30088,1148,广东海丰,公平大湖自然保护,8/27/2011,8/28/2011,2651,Jiang_Borui,23
30089,5865,内蒙古呼和浩特,呼和浩特市植物园,8/5/2011,8/5/2011,3122,博鸟,8
30090,3014,甘肃康乐,莲花山,8/7/2011,8/9/2011,3122,博鸟,69
30091,5889,山东德州,德城区,8/10/2011,8/10/2011,3093,震旦鸦雀,5
30092,5894,湖北潜江,广华,8/21/2011,8/21/2011,1399,dalong1952,34
30093,5892,湖南湘潭,易俗河金霞风景区,8/27/2011,8/27/2011,4038,冲浪板,20
30094,5893,北京昌平,黑山寨村,8/28/2011,8/28/2011,792,dianchi,6
30095,1500,湖北十堰,武当山,8/27/2011,8/27/2011,3626,zhangqian,6
30096,85,河北秦皇岛,北戴河,8/27/2011,8/28/2011,3210,rainman,56
30097,5895,浙江温州,灵霓大堤,8/28/2011,8/29/2011,3879,古道西风,23
30098,1127,陕西洋县,长青国家自然保护,7/27/2011,7/29/2011,3122,博鸟,72
30101,607,浙江杭州,浙大紫金港校区,8/30/2011,8/30/2011,4434,蓟马,18
30102,540,陕西佛坪,县城,8/23/2011,8/23/2011,1352,望月,1
30103,2234,陕西华阴,华山,8/24/2011,8/25/2011,3746,cloudy,6
30104,5896,陕西渭南,澄城县古徵公园,7/16/2011,7/16/2011,3746,cloudy,13
30106,1134,陕西洋县,草壩,7/30/2011,7/30/2011,3122,博鸟,41
30108,5897,湖北荆沙,古城墙,8/18/2011,8/18/2011,4253,二次稀释,17
30109,888,海南海口,东寨港,8/29/2011,8/29/2011,1016,王剑,23
30110,5898,江苏扬州,宋夹城,8/31/2011,8/31/2011,3480,碎瓜,29
30111,3014,甘肃康乐,莲花山,8/18/2011,8/18/2011,3014,wonder,1
30112,225,内蒙古克什克腾旗,达里诺尔,7/5/2011,7/5/2011,3014,wonder,1
30113,90,广东深圳,福田红树林,8/28/2011,8/28/2011,5091,瑞丽姐,5
30114,5641,福建永泰,嵩口镇玉湖村,8/18/2011,8/22/2011,3773,金蛋蛋2004,40
30115,5788,山东青岛,大沽河流域,8/31/2011,8/31/2011,2921,狮子,18
30116,3621,湖北黄陂,盘龙城,9/11/2011,9/11/2011,2604,老丢,10
30117,607,浙江杭州,浙大紫金港校区,8/31/2011,8/31/2011,4434,蓟马,22
30118,3500,甘肃榆中,兰州大学榆中校区,8/31/2011,8/31/2011,4861,绿队灰喜鹊,12
30119,129,安徽东至,升金湖,8/16/2011,8/16/2011,4005,1.732,20
30120,129,安徽东至,升金湖,8/19/2011,8/19/2011,4005,1.732,16
30121,129,安徽东至,升金湖,8/26/2011,8/26/2011,4005,1.732,8
30122,5899,广东珠海,Macau,8/12/2011,8/27/2011,5168,MBIVARCUNHA,9
30123,607,浙江杭州,浙大紫金港校区,9/2/2011,9/2/2011,4434,蓟马,22
30124,1912,广西南宁,广西大学东校园,9/2/2011,9/2/2011,2000,河溪,9
30125,1285,上海市区,闵行体育公园,9/3/2011,9/3/2011,10,石在水,19
30126,1964,浙江萧山,围垦区,9/3/2011,9/3/2011,397,sheen,45
30129,62,广东广州,中山大学,9/3/2011,9/4/2011,5091,瑞丽姐,18
30130,5900,上海市区,曹杨二中,9/3/2011,9/3/2011,5015,mintbloom,8
30133,2554,福建厦门,厦门大学本部,9/4/2011,9/4/2011,4618,绿野知道,18
30134,428,浙江杭州,植物园,8/27/2011,8/27/2011,2359,漂泊信天翁,8
30135,428,浙江杭州,植物园,9/4/2011,9/4/2011,2359,漂泊信天翁,28
30136,62,广东广州,中山大学,9/4/2011,9/4/2011,2329,countryboy,20
30137,5146,辽宁大连,Jinzhou,9/4/2011,9/4/2011,4161,游泳的驴,19
30138,46,江苏南京,紫金山,9/4/2011,9/4/2011,2481,raptor118,6
30139,5901,辽宁大连,滨海路 石槽村,9/3/2011,9/3/2011,4161,游泳的驴,9
30140,3014,甘肃康乐,莲花山,7/15/2011,7/22/2011,4272,达协麻雀,44
30141,3406,广西南宁,石门森林公园,6/9/2009,6/9/2009,3586,虎戈,1
30142,5245,湖北武汉,盘龙城,9/4/2011,9/4/2011,1448,魏袖,19
30143,3500,甘肃榆中,兰州大学榆中校区,8/31/2011,8/31/2011,4861,绿队灰喜鹊,17
30144,1148,广东海丰,公平大湖自然保护,9/3/2011,9/4/2011,2651,Jiang_Borui,32
30145,1844,四川马尔康,若尔盖巴西,8/25/2011,8/27/2011,1175,MIB,56
30146,5902,黑龙江伊春,新青国家湿地公园,9/3/2011,9/3/2011,1260,林达京,17
30147,5903,黑龙江伊春,伊春植物园,9/4/2011,9/4/2011,1260,林达京,23
30148,5905,四川平武,南坝,8/31/2011,8/31/2011,1175,MIB,1
30149,5904,黑龙江伊春,汤旺河国家石林公,9/2/2011,9/2/2011,1260,林达京,7
30150,5906,黑龙江伊春,金山鹿苑,9/1/2011,9/1/2011,1260,林达京,8
30151,5907,山东青岛,白沙河流域,9/5/2011,9/5/2011,2921,狮子,26
30152,3322,广西南宁,广西药用植物园,9/5/2011,9/5/2011,4626,绿野风野,15
30153,1361,湖北洪湖,洪湖保护区,4/29/2011,4/29/2011,20,ptarmigan,4
30154,1362,湖北石首,天鹅洲,4/29/2011,4/29/2011,20,ptarmigan,4
30155,2715,湖北武汉,华中师范大学,4/17/2011,4/17/2011,20,ptarmigan,5
30157,2554,福建厦门,厦门大学本部,9/6/2011,9/6/2011,4618,绿野知道,2
30159,5356,江西南昌,凤凰洲碟子湖,9/6/2011,9/6/2011,4676,江农绿源,24
30160,3274,福建厦门,大嶝桥头水库,9/6/2011,9/6/2011,4618,绿野知道,32
30162,607,浙江杭州,浙大紫金港校区,9/6/2011,9/6/2011,4434,蓟马,15
30163,1531,青海西宁,北山,8/13/2011,8/13/2011,3122,博鸟,13
30165,607,浙江杭州,浙大紫金港校区,9/7/2011,9/7/2011,4434,蓟马,2
30166,12,上海市区,江湾老机场,9/6/2011,9/6/2011,1529,小草,3
30167,5908,江苏无锡,山前嘉园,9/3/2011,9/3/2011,2522,雪野纵横,11
30168,292,福建厦门,万石植物园,9/7/2011,9/7/2011,4618,绿野知道,27
30169,82,广东广州,华南植物园,9/7/2011,9/7/2011,4290,欣欣向荣,16
30170,2433,北京市区,农展馆,9/4/2011,9/4/2011,1459,畹町,4
30171,5909,海南琼中,鹦哥嘴,9/5/2011,9/6/2011,1016,王剑,26
30172,99,北京市区,颐和园,9/8/2011,9/8/2011,1459,畹町,12
30173,4004,陕西西安,秦岭－沣峪口附近,9/9/2011,9/9/2011,3746,cloudy,16
30174,5772,湖北武昌,汉口学院（江夏）,7/18/2011,7/18/2011,5183,竹子1992,18
30175,5049,浙江台州,路桥路南,9/9/2011,9/9/2011,3879,古道西风,1
30177,428,浙江杭州,植物园,9/9/2011,9/9/2011,4434,蓟马,16
30178,2894,河南洛阳,隋唐遗址植物园,9/10/2011,9/10/2011,3871,红嘴相思,20
30179,4933,湖北荆沙,长江大学西校区,9/10/2011,9/10/2011,4253,二次稀释,10
30180,1165,广西南宁,广西大学农场,9/10/2011,9/10/2011,2718,骆驼,12
30182,5910,湖南长沙,岳麓山及湘江边上,9/10/2011,9/10/2011,4959,林科大甜瓜,25
30183,4933,湖北荆沙,长江大学西校区,9/11/2011,9/11/2011,4253,二次稀释,13
30184,1488,新疆乌鲁木齐,市区,1/1/2001,12/31/2011,1126,河狸,40
30187,1148,广东海丰,公平大湖自然保护,9/10/2011,9/11/2011,2651,Jiang_Borui,31
30188,5898,江苏扬州,宋夹城,9/12/2011,9/12/2011,4721,球球,21
30189,1964,浙江萧山,围垦区,9/11/2011,9/11/2011,397,sheen,41
30190,46,江苏南京,紫金山,9/12/2011,9/12/2011,2481,raptor118,5
30191,1128,北京市区,百望山,9/11/2011,9/11/2011,4042,香八拉人,5
30192,104,北京延庆,野鸭湖,9/7/2011,9/7/2011,4048,奈何,35
30193,2221,广东英德,石门台自然保护区,9/7/2011,9/11/2011,4461,马显才,14
30194,3999,广东广州,大夫山森林公园,9/12/2011,9/12/2011,3122,博鸟,12
30197,942,贵州贵阳,阿哈水库,9/12/2011,9/12/2011,4391,明月听涛,26
30198,3759,上海崇明,横沙岛,9/10/2011,9/10/2011,2359,漂泊信天翁,50
30199,1964,浙江萧山,围垦区,9/12/2011,9/13/2011,2359,漂泊信天翁,48
30200,3954,江西南昌,江西农业大学校区,9/13/2011,9/13/2011,4676,江农绿源,19
30201,607,浙江杭州,浙大紫金港校区,9/13/2011,9/13/2011,4434,蓟马,1
30202,4487,湖南长沙,望城铜官镇丁字镇,9/11/2011,9/11/2011,4038,冲浪板,31
30203,5477,湖南湘潭,岳塘区板塘铺,9/13/2011,9/13/2011,4038,冲浪板,25
30206,5912,湖北武汉,岳家嘴,9/12/2011,9/12/2011,20,ptarmigan,2
30207,5066,湖北武汉,月湖,9/12/2011,9/12/2011,20,ptarmigan,32
30208,207,北京市区,北京师范大学,9/12/2011,9/14/2011,549,天台,13
30209,607,浙江杭州,浙大紫金港校区,9/14/2011,9/14/2011,4434,蓟马,14
30210,4044,广东佛山,小塘横溪村,9/10/2011,9/10/2011,2261,guizizi,17
30211,5913,湖北宜昌,宜昌东站,7/22/2011,7/22/2011,5183,竹子1992,10
30212,1320,湖北宜昌,大老岭林场,7/23/2011,7/23/2011,5183,竹子1992,15
30214,62,广东广州,中山大学,9/10/2011,9/10/2011,3122,博鸟,17
30219,129,安徽东至,升金湖,8/27/2011,8/27/2011,4005,1.732,28
30222,2085,新疆乌鲁木齐,柴窝堡湖－乌拉泊,8/30/2011,8/30/2011,4436,丁鹏-福海小鱼,23
30224,4982,广西北海,北航门前水塘,9/16/2011,9/16/2011,5199,夜猫子,17
30225,5914,海南三亚,大东海,9/3/2011,9/7/2011,1399,dalong1952,11
30226,46,江苏南京,紫金山,9/17/2011,9/17/2011,2481,raptor118,4
30227,3358,四川成都,新会展中心,9/17/2011,9/17/2011,1170,暴走天使,20
30228,418,湖北武汉,马鞍山森林公园,9/17/2011,9/17/2011,1351,神农山人,23
30229,5915,湖北潜江,浩口镇,9/17/2011,9/17/2011,4253,二次稀释,10
30230,5841,湖南长沙,橘子洲,7/22/2009,7/22/2009,5111,deguoren,18
30231,5674,湖南长沙,南郊公园,7/23/2009,7/23/2009,5111,deguoren,12
30232,254,湖南长沙,烈士公园,7/24/2009,7/24/2009,5111,deguoren,13
30233,5674,湖南长沙,南郊公园,7/27/2009,7/27/2009,5111,deguoren,14
30234,17,湖南长沙,岳麓山,7/30/2009,7/30/2009,5111,deguoren,10
30235,993,北京市区,天坛,7/9/2010,7/9/2010,5111,deguoren,9
30236,254,湖南长沙,烈士公园,7/13/2010,7/13/2010,5111,deguoren,11
30237,5674,湖南长沙,南郊公园,7/14/2010,7/14/2010,5111,deguoren,16
30238,5841,湖南长沙,橘子洲,7/31/2010,7/31/2010,5111,deguoren,18
30239,5888,湖南长沙,同升湖,8/1/2010,8/1/2010,5111,deguoren,17
30240,5916,上海金山,石化地区,9/11/2011,9/11/2011,1529,小草,1
30241,2270,上海奉贤,海湾国家森林公园,9/17/2011,9/17/2011,1529,小草,29
30242,62,广东广州,中山大学,9/18/2011,9/18/2011,2329,countryboy,21
30243,71,浙江德清,莫干山,9/17/2011,9/17/2011,1735,南瓜派,12
30244,5917,浙江德清,春晖公园,9/16/2011,9/16/2011,1735,南瓜派,9
30246,418,湖北武汉,马鞍山森林公园,9/18/2011,9/18/2011,1351,神农山人,1
30247,3999,广东广州,大夫山森林公园,9/18/2011,9/18/2011,3122,博鸟,13
30251,62,广东广州,中山大学,9/10/2011,9/10/2011,3093,震旦鸦雀,12
30252,4923,广东番禺,祈福新村,9/17/2011,9/17/2011,3093,震旦鸦雀,9
30253,3702,江苏如东,小洋口,9/17/2011,9/18/2011,1459,畹町,77
30254,3759,上海崇明,横沙岛,9/17/2011,9/17/2011,1491,xwx,10
30258,899,北京怀柔,怀沙河,9/17/2011,9/17/2011,1260,林达京,40
30260,411,江苏无锡,鼋头渚,9/18/2011,9/18/2011,2522,雪野纵横,10
30261,3702,江苏如东,小洋口,9/13/2011,9/17/2011,3879,古道西风,92
30262,5340,广东博罗,罗浮山,9/18/2011,9/18/2011,1754,小鱼儿^^,19
30263,1173,新疆昌吉,五家渠青格达湖,9/17/2011,9/17/2011,1126,河狸,38
30264,1964,浙江萧山,围垦区,9/16/2011,9/16/2011,2359,漂泊信天翁,1
30265,3759,上海崇明,横沙岛,9/13/2011,9/16/2011,1529,小草,83
30266,3759,上海崇明,横沙岛,8/29/2011,9/2/2011,1529,小草,63
30267,418,湖北武汉,马鞍山森林公园,9/19/2011,9/19/2011,3981,语晴,20
30268,607,浙江杭州,浙大紫金港校区,9/20/2011,9/20/2011,4434,蓟马,1
30269,3984,湖北武汉,江夏八分山,9/20/2011,9/20/2011,2604,老丢,36
30270,4933,湖北荆沙,长江大学西校区,9/18/2011,9/20/2011,5204,安静的原野,15
30272,418,湖北武汉,马鞍山森林公园,9/20/2011,9/20/2011,1351,神农山人,5
30273,1128,北京市区,百望山,9/20/2011,9/20/2011,3696,baihe,5
30274,1013,辽宁大连,旅顺 老铁山,9/17/2011,9/18/2011,4161,游泳的驴,35
30275,1148,广东海丰,公平大湖自然保护,9/17/2011,9/18/2011,2651,Jiang_Borui,37
30276,915,浙江杭州,市区,9/20/2011,9/20/2011,1020,文明,1
30277,101,湖北武汉,东湖,9/20/2011,9/20/2011,2604,老丢,1
30279,4933,湖北荆沙,长江大学西校区,9/21/2011,9/22/2011,5204,安静的原野,9
30280,2554,福建厦门,厦门大学本部,9/21/2011,9/21/2011,4618,绿野知道,1
30281,46,江苏南京,紫金山,9/21/2011,9/21/2011,2481,raptor118,3
30282,3193,湖北武汉,金银湖,9/21/2011,9/21/2011,5105,秋乡旧友,22
30283,4982,广西北海,北航门前水塘,9/22/2011,9/22/2011,2868,bolao,1
30285,2687,湖北武汉,东湖梨园,9/22/2011,9/22/2011,20,ptarmigan,14
30286,5912,湖北武汉,岳家嘴,9/22/2011,9/22/2011,20,ptarmigan,26
30287,5278,广西马山,县城周边,9/22/2011,9/22/2011,2000,河溪,1
30288,5123,陕西武功,杨凌,9/23/2011,9/23/2011,3975,稷朝,24
30289,2554,福建厦门,厦门大学本部,9/23/2011,9/23/2011,4618,绿野知道,13
30290,5723,甘肃兰州,新港城黄河雁滩,9/20/2011,9/20/2011,4962,shanya,9
30291,3097,安徽合肥,安徽大学新校区,9/21/2011,9/21/2011,4005,1.732,3
30292,5918,陕西蓝田,灞河网峪河交汇处,9/23/2011,9/23/2011,3746,cloudy,14
30293,5900,上海市区,曹杨二中,9/23/2011,9/23/2011,5015,mintbloom,9
30294,844,北京市区,八宝山公墓,9/23/2011,9/23/2011,3014,wonder,1
30295,34,湖北武汉,武汉大学,9/23/2011,9/23/2011,3244,西坪小农,11
30296,34,湖北武汉,武汉大学,9/20/2011,9/20/2011,3244,西坪小农,6
30297,607,浙江杭州,浙大紫金港校区,9/24/2011,9/24/2011,4689,hcs129,16
30298,2155,浙江杭州,青芝坞将军山浙大,9/24/2011,9/24/2011,2359,漂泊信天翁,26
30299,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5213,莫菲,11
30300,46,江苏南京,紫金山,9/24/2011,9/24/2011,2481,raptor118,5
30301,5919,河南沁阳,沁河,9/24/2011,9/24/2011,1352,望月,25
30302,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5042,kevin明,11
30303,607,浙江杭州,浙大紫金港校区,9/24/2011,9/24/2011,4434,蓟马,5
30304,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5223,杨健,8
30305,3293,天津天津,水上公园,9/24/2011,9/24/2011,3828,nknemo,17
30308,369,福建厦门,大嶝岛,9/24/2011,9/24/2011,4618,绿野知道,23
30309,1737,上海南汇,东滩禁猎区,9/23/2011,9/23/2011,1139,heipee,12
30310,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5212,欧阳熙宇&nbsp;&nbsp;,11
30311,4933,湖北荆沙,长江大学西校区,9/24/2011,9/24/2011,5204,安静的原野,10
30312,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5225,陈嘉豪,12
30313,5918,陕西蓝田,灞河网峪河交汇处,9/24/2011,9/24/2011,3746,cloudy,33
30314,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5227,尤恩泽,3
30315,1105,上海市区,华东师大中北校区,9/24/2011,9/24/2011,5015,mintbloom,9
30316,418,湖北武汉,马鞍山森林公园,9/24/2011,9/24/2011,3244,西坪小农,12
30317,2550,福建漳州,厦门大学漳州校区,9/24/2011,9/24/2011,4626,绿野风野,36
30318,3178,广东广州,流花湖公园,9/23/2011,9/23/2011,5216,英雄的悲伤,8
30319,5723,甘肃兰州,新港城黄河雁滩,9/24/2011,9/24/2011,3480,碎瓜,10
30320,5733,福建漳州,白水镇大帽山,9/25/2011,9/25/2011,4626,绿野风野,32
30325,5733,福建漳州,白水镇大帽山,9/25/2011,9/25/2011,4626,绿野风野,32
30327,5049,浙江台州,路桥路南,9/25/2011,9/25/2011,3879,古道西风,14
30328,62,广东广州,中山大学,9/25/2011,9/25/2011,4951,dddddddddddddddd,18
30329,4214,海南海口,火车站湿地,9/25/2011,9/25/2011,1016,王剑,43
30330,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5230,吴仲君,7
30331,5809,广东广州,珠江公园,9/25/2011,9/25/2011,5230,吴仲君,8
30332,34,湖北武汉,武汉大学,9/24/2011,9/24/2011,3244,西坪小农,11
30333,418,湖北武汉,马鞍山森林公园,9/21/2011,9/21/2011,1351,神农山人,8
30334,5920,湖北黄陂,马家湖,9/25/2011,9/25/2011,2604,老丢,1
30335,3984,湖北武汉,江夏八分山,9/24/2011,9/24/2011,1351,神农山人,26
30336,62,广东广州,中山大学,9/24/2011,9/25/2011,2329,countryboy,22
30338,1737,上海南汇,东滩禁猎区,9/25/2011,9/25/2011,4038,冲浪板,26
30339,418,湖北武汉,马鞍山森林公园,9/25/2011,9/25/2011,3244,西坪小农,9
30340,607,浙江杭州,浙大紫金港校区,9/25/2011,9/25/2011,4434,蓟马,1
30341,4923,广东番禺,祈福新村,9/25/2011,9/25/2011,3093,震旦鸦雀,25
30342,5726,广东广州,华南理工大学,9/24/2011,9/24/2011,3093,震旦鸦雀,12
30343,3612,广东佛山,林科所,9/24/2011,9/24/2011,2261,guizizi,15
30344,3702,江苏如东,小洋口,9/24/2011,9/24/2011,1459,畹町,48
30345,899,北京怀柔,怀沙河,9/17/2011,9/17/2011,4197,xiutianwu,21
30346,70,北京延庆,松山保护区,9/25/2011,9/25/2011,4197,xiutianwu,8
30347,803,河南洛阳,洛浦公园,9/25/2011,9/25/2011,1384,黄河金雕,21
30348,5921,海南琼海,潭门港,9/16/2011,9/16/2011,1016,王剑,3
30349,1854,甘肃碌曲,尕海,8/30/2011,8/30/2011,1146,tarn76,5
30350,62,广东广州,中山大学,9/24/2011,9/25/2011,3122,博鸟,18
30353,1964,浙江萧山,围垦区,9/25/2011,9/25/2011,2359,漂泊信天翁,51
30354,1128,北京市区,百望山,9/24/2011,9/24/2011,4048,奈何,7
30355,1128,北京市区,百望山,9/27/2011,9/27/2011,3696,baihe,4
30356,418,湖北武汉,马鞍山森林公园,9/24/2011,9/24/2011,3810,唐浔,2
30357,34,湖北武汉,武汉大学,9/24/2011,9/24/2011,3810,唐浔,2
30360,1148,广东海丰,公平大湖自然保护,9/24/2011,9/25/2011,2651,Jiang_Borui,41
30361,5923,福建厦门,赤岭,9/25/2011,9/25/2011,370,daoqie,8
30362,288,福建厦门,鼓浪屿,9/25/2011,9/27/2011,370,daoqie,24
30363,4878,吉林汪清,大荒沟林场,9/21/2011,9/21/2011,1079,baboon,10
30364,5924,广东普宁,军埠镇,9/26/2011,9/26/2011,1982,寂野,1
30365,3138,广东广州,广州市第四中学,9/28/2011,9/28/2011,5001,丰丰,3
30366,3138,广东广州,广州市第四中学,9/28/2011,9/28/2011,5225,陈嘉豪,6
30367,5894,湖北潜江,广华,8/27/2011,8/27/2011,5251,江汉观鸟队,41
30368,2554,福建厦门,厦门大学本部,9/28/2011,9/28/2011,4618,绿野知道,4
30369,2554,福建厦门,厦门大学本部,9/29/2011,9/28/2011,4618,绿野知道,3
30370,418,湖北武汉,马鞍山森林公园,9/25/2011,9/25/2011,20,ptarmigan,2
30371,242,江苏溧水,石臼湖,9/25/2011,9/25/2011,1669,辛夷,14
30372,1023,四川成都,四川大学,9/26/2011,9/26/2011,1260,林达京,22
30373,5926,湖北黄陂,童家湖堤,9/29/2011,9/29/2011,2604,老丢,51
30374,3138,广东广州,广州市第四中学,9/28/2011,9/28/2011,5042,kevin明,3
30375,82,广东广州,华南植物园,9/29/2011,9/29/2011,5257,玉带海雕,11
30376,1852,四川马尔康,若尔盖郎木寺,8/30/2011,8/31/2011,1146,tarn76,7
30377,82,广东广州,华南植物园,9/29/2011,9/29/2011,5256,超级快龟,9
30378,1128,北京市区,百望山,9/29/2011,9/29/2011,4048,奈何,12
30379,82,广东广州,华南植物园,9/30/2011,9/30/2011,5257,玉带海雕,13
30380,82,广东广州,华南植物园,9/30/2011,9/30/2011,5260,佳爱小鸟,11
30381,82,广东广州,华南植物园,9/30/2011,9/30/2011,5263,tea,12
30382,82,广东广州,华南植物园,9/30/2011,9/30/2011,5266,q651031390,1
30383,1128,北京市区,百望山,9/30/2011,9/30/2011,3696,baihe,14
30384,2316,江苏句容,宝华山,10/1/2011,10/1/2011,2481,raptor118,9
30385,1173,新疆昌吉,五家渠青格达湖,9/2/2011,9/2/2011,4436,丁鹏-福海小鱼,31
30386,1173,新疆昌吉,五家渠青格达湖,9/4/2011,9/4/2011,4436,丁鹏-福海小鱼,20
30387,2025,新疆米泉,卧龙岗,9/4/2011,9/4/2011,4436,丁鹏-福海小鱼,27
30390,82,广东广州,华南植物园,9/30/2011,9/30/2011,5267,wonderful,10
30391,82,广东广州,华南植物园,9/30/2011,9/30/2011,5265,forever_alex,9
30392,31,上海市区,上海植物园,9/7/2011,9/7/2011,10,石在水,23
30393,5928,湖北京山,文峰公园,9/22/2011,9/23/2011,1399,dalong1952,30
30395,3178,广东广州,流花湖公园,9/24/2011,9/24/2011,5270,yangjian,7
30396,3138,广东广州,广州市第四中学,9/28/2011,9/28/2011,5270,yangjian,3
30397,3460,江苏连云港,临洪口,10/2/2011,10/2/2011,1972,山雀,3
30398,1338,浙江杭州,青芝坞美女山灵峰,10/1/2011,10/1/2011,5093,如果可以,1
30399,428,浙江杭州,植物园,10/1/2011,10/2/2011,5093,如果可以,10
30400,82,广东广州,华南植物园,9/30/2011,9/30/2011,5273,灰背鸫是我,12
30402,82,广东广州,华南植物园,10/2/2011,10/2/2011,5273,灰背鸫是我,7
30403,5929,河南焦作,温县黄河滩,10/2/2011,10/2/2011,1352,望月,8
30404,4377,河南嵩县,陆浑,10/2/2011,10/2/2011,1384,黄河金雕,14
