40059,607,浙江杭州,浙大紫金港校区,10/1/2013,10/1/2013,6937,理工树人,20
40060,6574,广东广州,十九路军陵园,10/6/2013,10/6/2013,7161,爱乌及屋,3
40061,6574,广东广州,十九路军陵园,10/7/2013,10/7/2013,7161,爱乌及屋,8
40062,5998,北京市区,装甲兵工程学院,10/7/2013,10/7/2013,5395,广坤立,1
40063,5550,福建厦门,五缘湾湿地公园,10/7/2013,10/7/2013,7057,海边上,21
40065,6266,山东潍坊,峡山水库,10/7/2013,10/7/2013,5648,月明如水,22
40066,6266,山东潍坊,峡山水库,10/2/2013,10/2/2013,5648,月明如水,7
40067,356,北京大兴,麋鹿苑,10/6/2013,10/6/2013,5010,daviddvd,11
40068,6215,山东高密,柳沟河,10/6/2013,10/6/2013,5648,月明如水,17
40069,668,广东乳源,南岭国家森林公园,10/3/2013,10/5/2013,4626,绿野风野,48
40070,1023,四川成都,四川大学,10/6/2013,10/6/2013,3480,碎瓜,14
40071,1661,四川广汉,鸭子河,10/7/2013,10/7/2013,3480,碎瓜,30
40073,7046,湖北谷城,薤山国家森林公园,9/30/2013,10/1/2013,4154,纸麻雀,41
40076,1658,山东长岛,大黑山岛,10/2/2013,10/6/2013,2481,raptor118,51
40077,4925,天津天津,天津师范大学,10/8/2013,10/8/2013,3828,nknemo,15
40078,7047,福建漳州,市区,10/8/2013,10/8/2013,5954,脏木头,4
40079,62,广东广州,中山大学,10/6/2013,10/8/2013,6634,Benz,22
40080,6452,福建厦门,同安小坪,9/30/2013,9/30/2013,6448,萤火虫,16
40081,2554,福建厦门,厦门大学本部,10/7/2013,10/7/2013,6448,萤火虫,25
40085,94,河南罗山,董寨保护区,10/4/2013,10/6/2013,4919,木木洪,43
40086,5456,福建武夷山,大安源,10/1/2013,10/2/2013,4005,1.732,10
40087,5836,湖南长沙,大泽湖,10/2/2013,10/3/2013,6949,辰月,22
40091,6456,陕西眉县,红河谷森林公园,10/4/2013,10/5/2013,3479,cookship,18
40092,5847,湖北神农架,金猴岭,10/2/2013,10/2/2013,3810,唐浔,6
40093,1113,湖北神农架,大九湖,10/3/2013,10/3/2013,3810,唐浔,11
40094,6358,湖北神农架,神农顶,10/2/2013,10/2/2013,3810,唐浔,6
40095,7049,广东湛江,东海岛,10/5/2013,10/5/2013,7026,黑兰,29
40096,4908,台湾全岛,台湾全岛,10/1/2013,10/7/2013,3122,博鸟,90
40097,671,广东佛山,高明西岸林场,9/25/2013,9/25/2013,2009,广州鸟友,2
40098,5838,湖南长沙,洋湖湿地公园,9/30/2013,9/30/2013,6949,辰月,14
40099,1264,江苏江浦,老山林场,10/10/2013,10/10/2013,2481,raptor118,12
40100,6948,广东深圳,平湖生态公园,10/10/2013,10/10/2013,5529,独舞的斑鱼狗,3
40101,7050,西藏阿里,冈仁波齐,8/29/2013,8/29/2013,4198,Mingyi,13
40102,7051,西藏阿里,玛旁雍错,8/26/2013,8/28/2013,4198,Mingyi,12
40103,2155,浙江杭州,青芝坞将军山浙大,10/10/2013,10/10/2013,5752,羽翼,8
40104,5534,重庆重庆,照母山植物园,10/5/2013,10/5/2013,3368,白头鹎zhao,13
40105,541,广东深圳,华侨城湿地,10/10/2013,10/10/2013,5125,图,53
40106,123,湖北武汉,沉湖,10/6/2013,10/7/2013,20,ptarmigan,21
40109,7052,广西龙州,弄亨村,10/2/2013,10/3/2013,5209,秋风鸟,40
40111,4127,山东乐陵,乐陵城区new,10/11/2013,10/11/2013,3093,震旦鸦雀,7
40112,6325,内蒙古海拉尔,西山国家森林公园,9/25/2013,9/25/2013,5877,菲比龙猫,8
40113,7053,海南昌江,海尾湿地公园,4/7/2013,4/8/2013,5995,施先生,20
40114,3154,广东广州,广州第七中学,10/11/2013,10/11/2013,7161,爱乌及屋,9
40115,1944,广西南宁,广西民族大学,10/11/2013,10/11/2013,6272,C.Ray,9
40117,607,浙江杭州,浙大紫金港校区,10/11/2013,10/11/2013,7211,迷茫的雪鸮,16
40118,7054,黑龙江哈尔滨,老爷岭环志站,10/6/2013,10/6/2013,5877,菲比龙猫,27
40119,3154,广东广州,广州第七中学,10/9/2013,10/9/2013,7161,爱乌及屋,9
40120,668,广东乳源,南岭国家森林公园,10/2/2013,10/5/2013,5296,ssss木木ssss,53
40121,428,浙江杭州,植物园,10/11/2013,10/11/2013,4434,蓟马,20
40122,607,浙江杭州,浙大紫金港校区,10/11/2013,10/11/2013,4434,蓟马,15
40123,94,河南罗山,董寨保护区,10/10/2013,10/11/2013,43,橘树,31
40124,6910,湖北武昌,武汉理工大南湖区,10/11/2013,10/11/2013,6937,理工树人,21
40127,6199,江苏镇江,宝华山,10/11/2013,10/11/2013,2481,raptor118,2
40128,6173,江苏南京,天堡城遗址,10/12/2013,10/12/2013,2481,raptor118,4
40129,5282,安徽合肥,科学岛,10/12/2013,10/12/2013,6871,小狼,19
40130,5684,山西交城,玄中寺-石壁山,10/12/2013,10/12/2013,1101,山风山风,12
40131,7056,安徽宣州,敬亭山公园,10/4/2013,10/4/2013,5163,胖马,11
40132,5534,重庆重庆,照母山植物园,10/12/2013,10/12/2013,5623,渝州新月,19
40133,7005,安徽合肥,新桥机场,10/11/2013,10/11/2013,6772,芒果,14
40135,3178,广东广州,流花湖公园,10/12/2013,10/12/2013,7188,老鼠,9
40138,7057,湖北神农架,官门山,10/4/2013,10/4/2013,3810,唐浔,10
40139,2791,湖北神农架,木鱼镇,10/2/2013,10/4/2013,3810,唐浔,23
40140,7029,浙江玉环,漩门湾湿地公园,9/24/2013,9/24/2013,5702,江波.Jambo,29
40141,5534,重庆重庆,照母山植物园,9/29/2013,9/29/2013,5702,江波.Jambo,20
40142,6999,广东江门,广东南方职业学院,10/13/2013,10/13/2013,4320,小苏,13
40143,3415,江苏无锡,（山军）嶂山,10/13/2013,10/13/2013,4978,脉动,18
40144,6646,福建泉州,安溪,10/12/2013,10/12/2013,6440,稀释,2
40145,1199,江西南昌,艾溪湖,10/13/2013,10/13/2013,6844,透明,24
40146,3702,江苏如东,小洋口,9/29/2013,10/1/2013,5702,江波.Jambo,70
40147,485,广东珠海,淇澳岛,10/13/2013,10/13/2013,5657,小喜,18
40148,1000,福建南安,淗江,10/13/2013,10/13/2013,4626,绿野风野,25
40149,2760,浙江余杭,北湖草荡,10/13/2013,10/13/2013,4434,蓟马,34
40150,3499,广西柳州,古亭山森林公园,10/13/2013,10/13/2013,5209,秋风鸟,30
40154,34,湖北武汉,武汉大学,10/14/2013,10/14/2013,5472,小鲸,3
40157,1264,江苏江浦,老山林场,10/14/2013,10/14/2013,2481,raptor118,6
40158,3178,广东广州,流花湖公园,10/13/2013,10/13/2013,7221,广附飞羽社,17
40159,607,浙江杭州,浙大紫金港校区,10/14/2013,10/14/2013,7211,迷茫的雪鸮,14
40160,7060,广东珠海,野狸岛,10/12/2013,10/12/2013,408,中国头号刁民,21
40162,2358,云南洱源,西湖,10/14/2013,10/14/2013,5681,重庆飞猫L,28
40163,1177,台湾全岛,台北关渡自然公园,9/28/2013,9/28/2013,5111,deguoren,20
40164,62,广东广州,中山大学,10/12/2013,10/14/2013,6634,Benz,27
40166,7061,台湾全岛,新北三芝乡,9/28/2013,9/28/2013,5111,deguoren,27
40167,1320,湖北宜昌,大老岭林场,10/1/2013,10/3/2013,6371,acidpops,70
40168,2760,浙江余杭,北湖草荡,10/13/2013,10/13/2013,5093,如果可以,22
40169,7062,台湾全岛,北海沿海线,9/29/2013,9/29/2013,5111,deguoren,23
40170,7063,台湾全岛,台北 淡水红树林,9/30/2013,9/30/2013,5111,deguoren,20
40171,7064,台湾全岛,新北九份,10/1/2013,10/1/2013,5111,deguoren,10
40174,7065,台湾全岛,新北金山,10/1/2013,10/1/2013,5111,deguoren,6
40175,4943,台湾全岛,台北阳明山,10/1/2013,10/1/2013,5111,deguoren,11
40176,7023,台湾全岛,花莲.七星潭海岸,10/2/2013,10/2/2013,5111,deguoren,7
40177,6478,台湾全岛,太鲁阁国家公园,10/2/2013,10/2/2013,5111,deguoren,11
40178,7066,台湾全岛,花莲 理想大地度,10/3/2013,10/3/2013,5111,deguoren,39
40179,7067,台湾全岛,台东森林公园,10/3/2013,10/3/2013,5111,deguoren,13
40180,7068,台湾全岛,台东初鹿牧场,10/3/2013,10/3/2013,5111,deguoren,14
40181,7069,台湾全岛,台东知本森林公园,10/4/2013,10/4/2013,5111,deguoren,16
40182,7070,台湾全岛,台东太麻里,10/4/2013,10/4/2013,5111,deguoren,6
40183,6497,台湾全岛,台江国家公园,10/5/2013,10/5/2013,5111,deguoren,31
40184,6496,台湾全岛,台南四草保护区,10/6/2013,10/6/2013,5111,deguoren,37
40185,904,安徽黄山,太平,10/3/2013,10/3/2013,5163,胖马,11
40187,6567,江苏句容,赤山,10/13/2013,10/13/2013,3479,cookship,10
40188,7071,青海祁连,花海鸳鸯,7/28/2013,7/28/2013,5163,胖马,9
40189,7072,青海祁连,卓尔山景区,7/29/2013,7/29/2013,5163,胖马,4
40190,4870,青海西宁,南山公园,7/31/2013,7/31/2013,5163,胖马,5
40191,7063,台湾全岛,台北 淡水红树林,10/7/2013,10/7/2013,5111,deguoren,14
40192,7073,台湾全岛,新竹绿世界,10/8/2013,10/8/2013,5111,deguoren,15
40193,7075,台湾全岛,新北平溪,10/9/2013,10/9/2013,5111,deguoren,17
40194,7074,台湾全岛,宜兰沿海线,10/9/2013,10/9/2013,5111,deguoren,14
40195,4943,台湾全岛,台北阳明山,10/10/2013,10/10/2013,5111,deguoren,11
40196,7027,台湾全岛,台北.雁鸭公园,10/10/2013,10/10/2013,5111,deguoren,19
40197,3097,安徽合肥,安徽大学新校区,10/14/2013,10/14/2013,7223,艾青,11
40198,7005,安徽合肥,新桥机场,10/11/2013,10/11/2013,7223,艾青,21
40199,5836,湖南长沙,大泽湖,10/12/2013,10/12/2013,6949,辰月,21
40200,1595,云南大理,苍山,10/15/2013,10/15/2013,5681,重庆飞猫L,41
40201,7076,广东广州,海珠湖公园,10/13/2013,10/13/2013,11,lool,11
40202,1544,云南大理,洱海,10/12/2013,10/13/2013,5681,重庆飞猫L,34
40203,1737,上海南汇,东滩禁猎区,9/28/2013,9/28/2013,6262,wh漂流瓜,39
40204,1737,上海南汇,东滩禁猎区,10/13/2013,10/13/2013,5325,大山(雀),2
40205,5734,黑龙江哈尔滨,东林林场,10/16/2013,10/16/2013,3786,松果,9
40207,3702,江苏如东,小洋口,10/2/2013,10/3/2013,6262,wh漂流瓜,72
40209,6199,江苏镇江,宝华山,10/16/2013,10/16/2013,2481,raptor118,7
40210,7077,甘肃玉门,白杨河水库,6/3/2012,6/3/2012,4188,夏麦,9
40211,6204,甘肃玉门,花海乡,6/3/2012,6/3/2012,4188,夏麦,11
40212,6206,甘肃玉门,青山水库,6/3/2012,6/3/2012,4188,夏麦,19
40213,607,浙江杭州,浙大紫金港校区,10/16/2013,10/16/2013,6316,千月星痕,14
40214,7059,甘肃肃北,党城湾镇,5/24/2012,5/25/2012,4188,夏麦,26
40215,1109,湖北神农架,神农架自然保护区,10/4/2013,10/6/2013,6371,acidpops,65
40216,7058,甘肃肃北,石包城乡,5/28/2012,5/28/2012,4188,夏麦,20
40218,7078,福建漳浦,六鳌,10/16/2013,10/16/2013,5954,脏木头,32
40219,7079,江西南昌,昌北机场,10/16/2013,10/16/2013,4939,无花果,34
40220,6220,安徽合肥,桐城路高压线走廊,10/9/2013,10/9/2013,5163,胖马,7
40221,5651,云南昆明,植物园,7/17/2013,10/10/2013,617,林子大了,23
40222,3500,甘肃榆中,兰州大学榆中校区,10/17/2013,10/17/2013,6866,Earnest_蝈蝈。,17
40223,607,浙江杭州,浙大紫金港校区,10/17/2013,10/17/2013,6603,呀！土豆,16
40226,607,浙江杭州,浙大紫金港校区,10/17/2013,10/17/2013,7233,red&nbsp;crownd&,1
40234,1262,甘肃榆中,兴隆山,10/5/2013,10/5/2013,5841,绿队可乐,15
40235,369,福建厦门,大嶝岛,10/14/2013,10/14/2013,5532,秋风秋雨秋水,28
40239,6961,广西南宁,石埠镇下灵村,10/18/2013,10/18/2013,6272,C.Ray,25
40240,607,浙江杭州,浙大紫金港校区,10/18/2013,10/18/2013,7211,迷茫的雪鸮,4
40243,3759,上海崇明,横沙岛,4/13/2013,4/13/2013,6262,wh漂流瓜,1
40244,1944,广西南宁,广西民族大学,10/15/2013,10/16/2013,6272,C.Ray,18
40245,1264,江苏江浦,老山林场,10/18/2013,10/18/2013,2481,raptor118,9
40246,6220,安徽合肥,桐城路高压线走廊,10/18/2013,10/18/2013,5163,胖马,9
40248,7080,四川松潘,茂县九顶山,10/14/2013,10/17/2013,69,高山兀鹫,51
40249,6191,甘肃肃北,盐池湾,5/20/2012,5/23/2012,4188,夏麦,51
40250,6191,甘肃肃北,盐池湾,5/29/2012,5/30/2012,4188,夏麦,17
40251,607,浙江杭州,浙大紫金港校区,10/18/2013,10/18/2013,7253,绒猴,17
40252,4482,安徽合肥,南艳湖公园,10/19/2013,10/19/2013,6772,芒果,24
40253,4170,安徽合肥,大蜀山,10/19/2013,10/19/2013,6871,小狼,20
40254,7081,广东珠海,中山公园,10/18/2013,10/18/2013,7255,coffee,15
40255,7082,黑龙江哈尔滨,群力湿地公园,10/19/2013,10/19/2013,3786,松果,10
40256,4170,安徽合肥,大蜀山,10/16/2013,10/16/2013,5650,hoshi,1
40257,292,福建厦门,万石植物园,9/28/2013,9/28/2013,5532,秋风秋雨秋水,11
40258,607,浙江杭州,浙大紫金港校区,10/19/2013,10/19/2013,7211,迷茫的雪鸮,7
40259,7083,江西九江,南湖大桥,10/19/2013,10/19/2013,6844,透明,39
40261,1199,江西南昌,艾溪湖,10/19/2013,10/19/2013,6850,松鼠,31
40263,7084,甘肃肃北,老虎沟12号冰川,5/27/2012,5/27/2012,4188,夏麦,11
40264,3225,广西南宁,青秀山,10/19/2013,10/19/2013,6272,C.Ray,9
40265,6328,甘肃肃北,鱼儿红,5/31/2012,5/31/2012,4188,夏麦,22
40266,5735,陕西西安,西工大长安校区,10/19/2013,10/19/2013,6975,勺子,17
40267,7081,广东珠海,中山公园,10/19/2013,10/19/2013,408,中国头号刁民,24
40268,470,上海市区,世纪公园,10/19/2013,10/19/2013,5222,黄朴,20
40269,31,上海市区,上海植物园,10/18/2013,10/18/2013,5222,黄朴,14
40270,6958,浙江杭州,白马湖,10/15/2013,10/16/2013,5222,黄朴,22
40271,2448,浙江杭州,西溪,10/20/2013,10/20/2013,6316,千月星痕,24
40272,1094,浙江杭州,半山,10/20/2013,10/20/2013,5569,绿之源麦冬,20
40273,7086,青海治多,索南达杰保护站,10/15/2013,10/17/2013,6938,星星火的小小强,15
40274,1264,江苏江浦,老山林场,10/20/2013,10/20/2013,2481,raptor118,8
40275,745,黑龙江哈尔滨,太阳岛,10/20/2013,10/20/2013,3786,松果,15
40276,5993,青海格尔木,唐古拉山镇,10/18/2013,10/18/2013,6938,星星火的小小强,3
40277,1558,青海共和,青海湖,10/19/2013,10/19/2013,6938,星星火的小小强,4
40278,145,广东广州,晓港公园,10/19/2013,10/19/2013,7161,爱乌及屋,9
40279,7078,福建漳浦,六鳌,10/19/2013,10/20/2013,5954,脏木头,25
40280,5139,江苏常州,太湖湾度假区,10/20/2013,10/20/2013,6745,天天晴,31
40281,2551,福建龙海,厦门大学漳州校区,10/20/2013,10/20/2013,5296,ssss木木ssss,40
40282,2448,浙江杭州,西溪,10/20/2013,10/20/2013,5015,mintbloom,21
40283,6198,湖北武汉,千亩塘,10/20/2013,10/20/2013,1399,dalong1952,26
40284,428,浙江杭州,植物园,10/20/2013,10/20/2013,5015,mintbloom,23
40285,7087,湖北鄂州,白雉山林场,10/20/2013,10/20/2013,1399,dalong1952,23
40286,6870,北京市区,北京大学附属中学,10/20/2009,10/20/2013,403,韩冬,61
40287,607,浙江杭州,浙大紫金港校区,10/21/2013,10/21/2013,6428,呢每居,9
40288,3828,上海嘉定,浏岛风景区,10/19/2013,10/19/2013,6262,wh漂流瓜,31
40291,6487,广东广州,南沙湿地,10/20/2013,10/20/2013,6634,Benz,28
40292,6181,云南孟腊,中科院版纳植物园,10/16/2013,10/22/2013,5702,江波.Jambo,80
40293,3569,香港市区,塱原,10/19/2013,10/20/2013,3122,博鸟,65
40294,2348,湖北鄂州,梁子湖（岛）,10/9/2013,10/10/2013,1399,dalong1952,33
40295,607,浙江杭州,浙大紫金港校区,10/21/2013,10/21/2013,6515,彼岸,13
40296,607,浙江杭州,浙大紫金港校区,10/21/2013,10/21/2013,7211,迷茫的雪鸮,11
40297,6674,福建厦门,白鹭洲公园,10/19/2013,10/19/2013,7267,绿野丫头,11
40298,5550,福建厦门,五缘湾湿地公园,10/20/2013,10/20/2013,6349,集大黑子,16
40299,1000,福建南安,淗江,10/21/2013,10/21/2013,6421,绿野蓝棘,19
40300,292,福建厦门,万石植物园,10/20/2013,10/20/2013,5296,ssss木木ssss,16
40301,3702,江苏如东,小洋口,10/21/2013,10/21/2013,43,橘树,17
40302,7028,福建泰宁,峨嵋峰自然保护区,10/18/2013,10/19/2013,43,橘树,10
40304,62,广东广州,中山大学,10/22/2013,10/22/2013,1754,小鱼儿^^,23
40305,4317,湖南长沙,中南林业科技大学,10/22/2013,10/22/2013,6949,辰月,12
40306,3415,江苏无锡,（山军）嶂山,10/22/2013,10/22/2013,6456,windy,16
40308,1183,浙江杭州,三墩,10/22/2013,10/22/2013,4434,蓟马,19
40309,607,浙江杭州,浙大紫金港校区,10/22/2013,10/22/2013,4434,蓟马,29
40310,6499,福建厦门,筼筜湖,10/20/2013,10/20/2013,7057,海边上,8
40312,2399,天津天津,北大港,10/19/2013,10/19/2013,3828,nknemo,37
40313,5554,吉林延吉,延吉市公园,10/16/2013,10/16/2013,3828,nknemo,22
40314,4925,天津天津,天津师范大学,10/19/2013,10/19/2013,3828,nknemo,11
40315,4257,浙江杭州,浙大玉泉校区,10/23/2013,10/23/2013,5752,羽翼,4
40316,4170,安徽合肥,大蜀山,10/23/2013,10/23/2013,6871,小狼,24
40317,1264,江苏江浦,老山林场,10/23/2013,10/23/2013,2481,raptor118,7
40318,1128,北京市区,百望山,10/23/2013,10/23/2013,792,dianchi,12
40319,2439,广东深圳,华侨城雁晗山公园,10/23/2013,10/23/2013,2718,骆驼,11
40320,90,广东深圳,福田红树林,10/23/2013,10/23/2013,2718,骆驼,37
40322,5734,黑龙江哈尔滨,东林林场,10/24/2013,10/24/2013,3786,松果,4
40323,1128,北京市区,百望山,10/17/2013,10/17/2013,3244,西坪小农,9
40324,4257,浙江杭州,浙大玉泉校区,10/24/2013,10/24/2013,5752,羽翼,9
40325,4310,陕西长安,祥峪森林公园,10/23/2013,10/23/2013,6938,星星火的小小强,11
40326,7088,山东青岛,青科大崂山校区,10/19/2013,10/20/2013,5648,月明如水,11
40327,6452,福建厦门,同安小坪,10/18/2013,10/19/2013,6349,集大黑子,32
40328,125,上海川沙,九段沙保护区,7/9/2012,7/9/2012,869,核心17,15
40329,2554,福建厦门,厦门大学本部,10/23/2013,10/23/2013,7281,绿野柳莺,20
40330,3702,江苏如东,小洋口,8/18/2012,8/19/2012,869,核心17,78
40331,1093,上海市区,上海滨江森林公园,8/30/2012,8/30/2012,869,核心17,24
40332,3470,浙江嵊泗,小洋山,9/16/2012,9/16/2012,869,核心17,23
40334,7089,陕西周至,秦岭国家植物园,10/7/2012,10/7/2012,869,核心17,22
40336,607,浙江杭州,浙大紫金港校区,10/24/2013,10/24/2013,7283,祁连,8
40337,7090,江西南昌,朱港,10/24/2013,10/24/2013,6015,钟彦葵,20
40338,2551,福建龙海,厦门大学漳州校区,10/20/2013,10/20/2013,7285,啊煜,21
40339,7090,江西南昌,朱港,10/24/2013,10/24/2013,6844,透明,20
40340,6218,重庆重庆,重庆大学老校区,2/24/2012,10/24/2013,5623,渝州新月,72
40342,3941,广东广州,广东广雅中学,10/24/2013,10/24/2013,3174,老鸭子,13
40343,2003,浙江临安,浙林东湖校区,9/29/2013,9/29/2013,1456,叼鱼郎,1
40344,2003,浙江临安,浙林东湖校区,10/21/2013,10/21/2013,1456,叼鱼郎,1
40345,2003,浙江临安,浙林东湖校区,10/22/2013,10/22/2013,1456,叼鱼郎,2
40347,2003,浙江临安,浙林东湖校区,8/4/2013,8/4/2013,1456,叼鱼郎,1
40351,7107,河南汝州,汝河,10/12/2013,10/12/2013,1384,黄河金雕,16
40352,7107,河南汝州,汝河,10/20/2013,10/20/2013,1384,黄河金雕,30
40353,960,广东深圳,洪湖公园,10/25/2013,10/25/2013,5529,独舞的斑鱼狗,26
40354,7092,广西平果,莫鲁屯村,10/25/2013,10/25/2013,6272,C.Ray,1
40355,7093,浙江杭州,西溪谷游步道,10/25/2013,10/25/2013,5222,黄朴,13
40356,5535,重庆重庆,广阳岛,10/25/2013,10/25/2013,5681,重庆飞猫L,46
40357,62,广东广州,中山大学,10/26/2013,10/26/2013,6999,黄浩林,13
40358,1264,江苏江浦,老山林场,10/26/2013,10/26/2013,2481,raptor118,5
40359,7006,广东江门,圭峰山,10/26/2013,10/26/2013,4320,小苏,15
40360,2760,浙江余杭,北湖草荡,10/26/2013,10/26/2013,6316,千月星痕,28
40361,1392,黑龙江大庆,龙凤湿地,10/26/2013,10/26/2013,3786,松果,25
40363,7094,云南河口,坝洒农场,10/1/2013,10/1/2013,1352,望月,5
40364,2554,福建厦门,厦门大学本部,10/26/2013,10/26/2013,7281,绿野柳莺,23
40365,4990,湖北武汉,东西湖府河堤,10/26/2013,10/26/2013,5472,小鲸,5
40366,1964,浙江萧山,围垦区,10/26/2013,10/26/2013,5752,羽翼,16
40367,5738,浙江杭州,钱塘江一桥南岸,10/26/2013,10/26/2013,5752,羽翼,4
40368,7060,广东珠海,野狸岛,10/26/2013,10/26/2013,408,中国头号刁民,7
40369,6819,陕西西安,浐灞国家湿地公园,10/26/2013,10/26/2013,6938,星星火的小小强,20
40370,4177,广东湛江,雷州纪家,10/19/2013,10/19/2013,2329,countryboy,28
40371,7047,福建漳州,市区,10/26/2013,10/26/2013,5954,脏木头,5
40372,428,浙江杭州,植物园,10/27/2013,10/27/2013,5752,羽翼,19
40373,453,上海市区,上海动物园,10/26/2013,10/26/2013,5015,mintbloom,22
40375,6155,重庆重庆,重庆大学虎溪校区,2/25/2012,10/20/2013,5623,渝州新月,90
40377,3553,浙江慈溪,杭州湾湿地,10/26/2013,10/26/2013,4434,蓟马,21
40378,1175,江苏常熟,虞山国家森林公园,10/26/2013,10/26/2013,6456,windy,5
40380,3954,江西南昌,江西农业大学校区,10/26/2013,10/26/2013,6850,松鼠,38
40381,4928,甘肃兰州,银滩湿地公园,10/27/2013,10/27/2013,7291,绿队海马,11
40384,6942,甘肃榆中,榆中,10/26/2013,10/26/2013,6857,小水,5
40385,7275,湖北武汉,黄陂建安小学,10/27/2013,10/27/2013,5393,布谷,27
40386,1000,福建南安,淗江,10/26/2013,10/26/2013,4626,绿野风野,8
40387,3415,江苏无锡,（山军）嶂山,10/27/2013,10/27/2013,4978,脉动,24
40390,5550,福建厦门,五缘湾湿地公园,10/27/2013,10/27/2013,6421,绿野蓝棘,29
40391,6738,甘肃兰州,兰州交通大学,10/27/2013,10/27/2013,6866,Earnest_蝈蝈。,3
40392,6452,福建厦门,同安小坪,10/27/2013,10/27/2013,4626,绿野风野,45
40393,975,北京昌平,沙河水库,10/27/2013,10/27/2013,1301,红嘴蓝鹊,19
40394,4928,甘肃兰州,银滩湿地公园,10/27/2013,10/27/2013,6866,Earnest_蝈蝈。,9
40395,1261,甘肃兰州,兰州大学,10/27/2013,10/27/2013,6866,Earnest_蝈蝈。,6
40396,2316,江苏句容,宝华山,10/27/2013,10/27/2013,6745,天天晴,15
40399,34,湖北武汉,武汉大学,10/26/2013,10/26/2013,3244,西坪小农,1
40400,6827,浙江黄岩,长潭湖风景区,10/27/2013,10/27/2013,6833,鸿泥,15
40401,1944,广西南宁,广西民族大学,10/26/2013,10/27/2013,6272,C.Ray,12
40402,6646,福建泉州,安溪,10/27/2013,10/27/2013,7057,海边上,9
40403,104,北京延庆,野鸭湖,9/25/2013,9/25/2013,2096,绿野繁花,3
