337,丘鹬科,斑尾塍鹬
338,丘鹬科,小杓鹬
339,丘鹬科,中杓鹬
340,丘鹬科,白腰杓鹬
341,丘鹬科,大杓鹬
342,丘鹬科,鹤鹬
343,丘鹬科,红脚鹬
344,丘鹬科,泽鹬
345,丘鹬科,青脚鹬
346,丘鹬科,小青脚鹬
347,丘鹬科,小黄脚鹬
348,丘鹬科,白腰草鹬
349,丘鹬科,林鹬
350,丘鹬科,翘嘴鹬
351,丘鹬科,矶鹬
352,丘鹬科,灰尾漂鹬
353,丘鹬科,漂鹬
354,丘鹬科,翻石鹬
355,丘鹬科,长嘴鹬
356,丘鹬科,半蹼鹬
357,丘鹬科,大滨鹬
358,丘鹬科,红腹滨鹬
359,丘鹬科,三趾鹬
360,丘鹬科,西方滨鹬
361,丘鹬科,勺嘴鹬
362,丘鹬科,小滨鹬
363,丘鹬科,红颈滨鹬
364,丘鹬科,青脚滨鹬
365,丘鹬科,长趾滨鹬
366,丘鹬科,白腰滨鹬
367,丘鹬科,黑腰滨鹬
368,丘鹬科,斑胸滨鹬
369,丘鹬科,尖尾滨鹬
370,丘鹬科,岩滨鹬
371,丘鹬科,黑腹滨鹬
372,丘鹬科,弯嘴滨鹬
373,丘鹬科,高跷鹬
374,丘鹬科,饰胸鹬
375,丘鹬科,阔嘴鹬
376,丘鹬科,流苏鹬
377,丘鹬科,红颈瓣蹼鹬
378,丘鹬科,灰瓣蹼鹬
379,彩鹬科,彩鹬
380,雉鸻科,水雉
381,雉鸻科,铜翅水雉
382,石鸻科,欧石鸻
383,石鸻科,大石鸻
384,鸻科,蛎鹬
385,鸻科,鹮嘴鹬
386,鸻科,黑翅长脚鹬
387,鸻科,反嘴鹬
388,鸻科,金斑鸻
389,鸻科,灰斑鸻
390,鸻科,剑鸻
391,鸻科,长嘴剑鸻
392,鸻科,金眶鸻
393,鸻科,环颈鸻
394,鸻科,马来鸻
395,鸻科,蒙古沙鸻
396,鸻科,铁嘴沙鸻
397,鸻科,红胸鸻
398,鸻科,东方鸻
399,鸻科,小嘴鸻
400,鸻科,凤头麦鸡
401,鸻科,距翅麦鸡
402,鸻科,灰头麦鸡
403,鸻科,肉垂麦鸡
404,燕鸻科,领燕鸻
405,燕鸻科,普通燕鸻
406,燕鸻科,灰燕鸻
407,鸥科,褐贼鸥
408,鸥科,麦氏贼鸥
409,鸥科,中贼鸥
410,鸥科,短尾贼鸥
411,鸥科,长尾贼鸥
412,鸥科,剪嘴鸥
413,鸥科,黑尾鸥
414,鸥科,海鸥
415,鸥科,灰翅鸥
416,鸥科,北极鸥
417,鸥科,灰背鸥
418,鸥科,银鸥
419,鸥科,灰林银鸥
420,鸥科,织女银鸥
421,鸥科,黄脚银鸥
422,鸥科,渔鸥
423,鸥科,棕头鸥
424,鸥科,红嘴鸥
425,鸥科,细嘴鸥
426,鸥科,黑嘴鸥
427,鸥科,遗鸥
428,鸥科,小鸥
429,鸥科,楔尾鸥
430,鸥科,叉尾鸥
431,鸥科,三趾鸥
432,鸥科,鸥嘴噪鸥
433,鸥科,红嘴巨鸥
434,鸥科,黄嘴河燕鸥
435,鸥科,小凤头燕鸥
436,鸥科,大凤头燕鸥
437,鸥科,黑嘴端凤头燕鸥
438,鸥科,粉红燕鸥
439,鸥科,黑枕燕鸥
440,鸥科,普通燕鸥
441,鸥科,白额燕鸥
442,鸥科,黑腹燕鸥
443,鸥科,白腰燕鸥
444,鸥科,褐翅燕鸥
445,鸥科,乌燕鸥
446,鸥科,须浮鸥
447,鸥科,白翅浮鸥
448,鸥科,黑浮鸥
449,鸥科,白顶玄燕鸥
450,鸥科,白玄鸥
451,鸥科,斑海雀
452,鸥科,扁嘴海雀
453,鸥科,冠海雀
454,鸥科,角嘴海雀
455,鹰科,鹗
456,鹰科,褐冠鹃隼
457,鹰科,黑冠鹃隼
458,鹰科,凤头蜂鹰
459,鹰科,黑翅鸢
460,鹰科,黑鸢
461,鹰科,黑耳鸢
462,鹰科,栗鸢
463,鹰科,白腹海雕
464,鹰科,玉带海雕
465,鹰科,白尾海雕
466,鹰科,虎头海雕
467,鹰科,渔雕
468,鹰科,胡兀鹫
469,鹰科,白背兀鹫
470,鹰科,高山兀鹫
471,鹰科,兀鹫
472,鹰科,秃鹫
473,鹰科,黑兀鹫
474,鹰科,短趾雕
475,鹰科,蛇雕
476,鹰科,白头鹞
477,鹰科,白腹鹞
478,鹰科,白尾鹞
479,鹰科,草原鹞
480,鹰科,鹊鹞
481,鹰科,乌灰鹞
482,鹰科,凤头鹰
483,鹰科,褐耳鹰
484,鹰科,赤腹鹰
485,鹰科,日本松雀鹰
486,鹰科,松雀鹰
487,鹰科,雀鹰
488,鹰科,苍鹰
489,鹰科,白眼鵟鹰
490,鹰科,棕翅鵟鹰
491,鹰科,灰脸鵟鹰
492,鹰科,普通鵟
493,鹰科,棕尾鵟
494,鹰科,大鵟
495,鹰科,毛脚鵟
496,鹰科,林雕
497,鹰科,乌雕
498,鹰科,草原雕
499,鹰科,白肩雕
500,鹰科,金雕
501,鹰科,白腹隼雕
502,鹰科,靴隼雕
503,鹰科,棕腹隼雕
504,鹰科,鹰雕
505,隼科,红腿小隼
506,隼科,白腿小隼
507,隼科,黄爪隼
508,隼科,红隼
509,隼科,红脚隼
510,隼科,阿穆尔隼
511,隼科,灰背隼
512,隼科,燕隼
513,隼科,猛隼
514,隼科,猎隼
515,隼科,矛隼
516,隼科,游隼
517,隼科,拟游隼
518,科,小
519,科,赤颈
520,科,凤头
521,科,角
522,科,黑颈
523,鹲科,短尾鹲
524,鹲科,红尾鹲
525,鹲科,白尾鹲
526,鲣鸟科,蓝脸鲣鸟
527,鲣鸟科,红脚鲣鸟
528,鲣鸟科,褐鲣鸟
529,蛇鹈科,黑腹蛇鹈
530,鸬鹚科,黑颈鸬鹚
531,鸬鹚科,普通鸬鹚
532,鸬鹚科,暗绿背鸬鹚
533,鸬鹚科,红脸鸬鹚
534,鸬鹚科,海鸬鹚
535,鹭科,白鹭
536,鹭科,黄嘴白鹭
537,鹭科,岩鹭
538,鹭科,白颈黑鹭
539,鹭科,苍鹭
540,鹭科,白腹鹭
541,鹭科,草鹭
542,鹭科,大白鹭
543,鹭科,中白鹭
544,鹭科,牛背鹭
545,鹭科,池鹭
546,鹭科,绿鹭
547,鹭科,夜鹭
548,鹭科,海南鳽
549,鹭科,栗鳽
550,鹭科,黑冠鳽
551,鹭科,小苇鳽
552,鹭科,黄苇鳽
553,鹭科,紫背苇鳽
554,鹭科,栗苇鳽
555,鹭科,黑鳽
556,鹭科,大麻鳽
557,红鹳科,大火烈鸟大红鹳
558,鹮科,彩鹮
559,鹮科,黑头白鹮
560,鹮科,黑鹮
561,鹮科,朱鹮
562,鹮科,白琵鹭
563,鹮科,黑脸琵鹭
564,鹈鹕科,白鹈鹕
565,鹈鹕科,卷羽鹈鹕
566,鹈鹕科,斑嘴鹈鹕
567,鹳科,白头鹮鹳
568,鹳科,黑鹳
569,鹳科,白鹳
570,鹳科,东方白鹳
571,鹳科,秃鹳
572,军舰鸟科,小军舰鸟
573,军舰鸟科,白斑军舰鸟
574,军舰鸟科,白腹军舰鸟
575,潜鸟科,红喉潜鸟
576,潜鸟科,黑喉潜鸟
577,潜鸟科,太平洋潜鸟
578,潜鸟科,普通潜鸟
579,潜鸟科,白嘴潜鸟
580,鹱科,暴雪鹱
581,鹱科,钩嘴圆尾鹱
582,鹱科,点额圆尾鹱
583,鹱科,纯褐鹱
584,鹱科,白额鹱
585,鹱科,曳尾鹱
586,鹱科,肉足鹱
587,鹱科,灰鹱
588,鹱科,短尾鹱
589,鹱科,短尾信天翁
590,鹱科,黑脚信天翁
591,鹱科,黑背信天翁
592,鹱科,烟黑叉尾海燕
593,鹱科,白腰叉尾海燕
594,鹱科,黑叉尾海燕
595,鹱科,日本叉尾海燕
596,八色鸫科,双辫八色鸫
597,八色鸫科,蓝枕八色鸫
598,八色鸫科,蓝背八色鸫
599,八色鸫科,栗头八色鸫
600,八色鸫科,蓝八色鸫
601,八色鸫科,绿胸八色鸫
602,八色鸫科,仙八色鸫
603,八色鸫科,蓝翅八色鸫
604,阔嘴鸟科,银胸丝冠鸟
605,阔嘴鸟科,长尾阔嘴鸟
606,和平鸟科,和平鸟
607,和平鸟科,蓝翅叶鹎
608,和平鸟科,金额叶鹎
609,和平鸟科,橙腹叶鹎
610,伯劳科,虎纹伯劳
611,伯劳科,牛头伯劳
612,伯劳科,红背伯劳
613,伯劳科,棕尾伯劳
614,伯劳科,红尾伯劳
615,伯劳科,栗背伯劳
616,伯劳科,棕背伯劳
617,伯劳科,灰背伯劳
618,伯劳科,黑额伯劳
619,伯劳科,灰伯劳
620,伯劳科,楔尾伯劳
621,鸦科,松鸦
622,鸦科,北噪鸦
623,鸦科,黑头噪鸦
624,鸦科,台湾蓝鹊
625,鸦科,黄嘴蓝鹊
626,鸦科,红嘴蓝鹊
627,鸦科,白翅蓝鹊
628,鸦科,蓝绿鹊
629,鸦科,印支绿鹊
630,鸦科,灰喜鹊
631,鸦科,棕腹树鹊
632,鸦科,灰树鹊
633,鸦科,黑额树鹊
634,鸦科,盘尾树鹊
635,鸦科,塔尾树鹊
636,鸦科,喜鹊
637,鸦科,黑尾地鸦
638,鸦科,白尾地鸦
639,鸦科,褐背拟地鸦
640,鸦科,星鸦
641,鸦科,红嘴山鸦
642,鸦科,黄嘴山鸦
643,鸦科,寒鸦
644,鸦科,达乌里寒鸦
645,鸦科,家鸦
646,鸦科,秃鼻乌鸦
647,鸦科,小嘴乌鸦
648,鸦科,大嘴乌鸦
649,鸦科,丛林鸦
650,鸦科,白颈鸦
651,鸦科,渡鸦
652,鸦科,灰燕鵙
653,鸦科,金黄鹂
654,鸦科,黑枕黄鹂
655,鸦科,细嘴黄鹂
656,鸦科,黑头黄鹂
657,鸦科,朱鹂
658,鸦科,鹊色鹂
659,鸦科,大鹃鵙
660,鸦科,暗灰鹃鵙
661,鸦科,粉红山椒鸟
662,鸦科,小灰山椒鸟
663,鸦科,灰山椒鸟
664,鸦科,灰喉山椒鸟
665,鸦科,长尾山椒鸟
666,鸦科,短嘴山椒鸟
667,鸦科,赤红山椒鸟
668,鸦科,褐背鹊鵙
669,鸦科,黄腹扇尾鹟
670,鸦科,白喉扇尾鹟
671,鸦科,白眉扇尾鹟
672,鸦科,黑卷尾
673,鸦科,灰卷尾
674,鸦科,鸦嘴卷尾
675,鸦科,古铜色卷尾
676,鸦科,小盘尾
677,鸦科,发冠卷尾
678,鸦科,大盘尾
679,鸦科,黑枕王鹟
680,鸦科,紫寿带鸟
681,鸦科,寿带鸟
682,鸦科,黑翅雀鹎
683,鸦科,大绿雀鹎
684,鸦科,钩嘴林鵙
685,太平鸟科,太平鸟
686,太平鸟科,小太平鸟
687,河乌科,河乌
688,河乌科,褐河乌
689,鹟科,白背矶鸫
690,鹟科,蓝头矶鸫
691,鹟科,白喉矶鸫
692,鹟科,栗腹矶鸫
693,鹟科,蓝矶鸫
694,鹟科,紫啸鸫
695,鹟科,台湾紫啸鸫
696,鹟科,橙头地鸫
697,鹟科,白眉地鸫
698,鹟科,光背地鸫
699,鹟科,长尾地鸫
700,鹟科,虎斑地鸫
701,鹟科,长嘴地鸫
702,鹟科,灰背鸫
703,鹟科,黑胸鸫
704,鹟科,乌灰鸫
705,鹟科,白颈鸫
706,鹟科,灰翅鸫
707,鹟科,乌鸫
708,鹟科,岛鸫
709,鹟科,灰头鸫
710,鹟科,棕背黑头鸫
711,鹟科,褐头鸫
712,鹟科,白眉鸫
713,鹟科,槲鸫
714,鹟科,白腹鸫
715,鹟科,赤胸鸫
716,鹟科,赤颈鸫
717,鹟科,斑鸫
718,鹟科,田鸫
719,鹟科,白眉歌鸫
720,鹟科,欧歌鸫
721,鹟科,宝兴歌鸫
722,鹟科,栗背短翅鸫
723,鹟科,锈腹短翅鸫
724,鹟科,白喉短翅鸫
725,鹟科,蓝短翅鸫
726,鹟科,白喉林鹟
727,鹟科,斑鹟
728,鹟科,灰纹鹟
729,鹟科,乌鹟
730,鹟科,北灰鹟
731,鹟科,褐胸鹟
732,鹟科,棕尾褐鹟
733,鹟科,白眉姬鹟
734,鹟科,黄眉姬鹟
735,鹟科,鸲姬鹟
736,鹟科,锈胸蓝姬鹟
737,鹟科,橙胸姬鹟
738,鹟科,红喉姬鹟
739,鹟科,白喉姬鹟
740,鹟科,棕胸蓝姬鹟
741,鹟科,小斑姬鹟
742,鹟科,白眉蓝姬鹟
743,鹟科,灰蓝姬鹟
744,鹟科,玉头姬鹟
745,鹟科,白腹姬鹟
746,鹟科,铜蓝鹟
747,鹟科,大仙鹟
748,鹟科,小仙鹟
749,鹟科,棕腹大仙鹟
750,鹟科,棕腹仙鹟
751,鹟科,棕腹蓝仙鹟
752,鹟科,白尾蓝仙鹟
753,鹟科,海南蓝仙鹟
754,鹟科,灰颊仙鹟
755,鹟科,纯蓝仙鹟
756,鹟科,蓝喉仙鹟
757,鹟科,山蓝仙鹟
758,鹟科,侏蓝仙鹟
759,鹟科,方尾鹟
760,鹟科,欧亚鸲
761,鹟科,日本歌鸲
762,鹟科,琉球歌鸲
763,鹟科,红尾歌鸲
764,鹟科,新疆歌鸲
765,鹟科,"红点颏,红喉歌鸲"
766,鹟科,黑胸歌鸲
767,鹟科,蓝喉歌鸲蓝点颏
768,鹟科,棕头歌鸲
769,鹟科,黑喉歌鸲
770,鹟科,金胸歌鸲
771,鹟科,栗腹歌鸲
772,鹟科,蓝歌鸲
773,鹟科,红胁蓝尾鸲
774,鹟科,金色林鸲
775,鹟科,白眉林鸲
776,鹟科,棕腹林鸲
777,鹟科,台湾林鸲
778,鹟科,鹊鸲
779,鹟科,白腰鹊鸲
780,鹟科,贺兰山红尾鸲
781,鹟科,红背红尾鸲
782,鹟科,蓝头红尾鸲
783,鹟科,赭红尾鸲
784,鹟科,欧亚红尾鸲
785,鹟科,黑喉红尾鸲
786,鹟科,白喉红尾鸲
787,鹟科,北红尾鸲
788,鹟科,红腹红尾鸲
789,鹟科,蓝额红尾鸲
790,鹟科,白顶溪鸲
791,鹟科,红尾水鸲
792,鹟科,白腹短翅鸲
793,鹟科,白尾蓝地鸲
794,鹟科,蓝额长脚地鸲
795,鹟科,蓝大翅鸲
796,鹟科,小燕尾
797,鹟科,黑背燕尾
798,鹟科,灰背燕尾
799,鹟科,白冠燕尾
800,鹟科,斑背燕尾
801,鹟科,紫宽嘴鸫
802,鹟科,绿宽嘴鸫
803,鹟科,白喉石鵖
804,鹟科,黑喉石鵖
805,鹟科,白斑黑石鵖
806,鹟科,黑白林鵖
807,鹟科,灰林鵖
808,鹟科,穗鵖
809,鹟科,东方斑鵖
